id,user,location,geo_enabled,geo,coordinates,text,created_at
1445589115454513200,1043911579211886600,"Pembroke Pines, FL",True,"{'type': 'Point', 'coordinates': [26.37545356, -80.10168314]}","{'type': 'Point', 'coordinates': [-80.10168314, 26.37545356]}",FAU Football 2021 @faufootball   @adidas   @adidasfootball   #nikon   #nikonphotography   #nikond6   #nikon400mmf28 @ FAU Stadium https://t.co/uvOSvfH1Zz,Wed Oct 06 03:17:57 +0000 2021
1445727722160939000,240356847,Miami,True,"{'type': 'Point', 'coordinates': [43.95997, -71.19635]}","{'type': 'Point', 'coordinates': [-71.19635, 43.95997]}","No time to be bored in a world as beautiful as this. Take me back to the mountains.
#thesweatlife
@lululemon @ Albany, New Hampshire https://t.co/11tOnDT3mj",Wed Oct 06 12:28:43 +0000 2021
1445763773319442400,176502440,"Pittsburgh, PA",True,"{'type': 'Point', 'coordinates': [28.13333333, -81.63166667]}","{'type': 'Point', 'coordinates': [-81.63166667, 28.13333333]}","pickin my poison ☠️ sand &gt; snow
@jumpman23 @nike 

②⑥ dayz till im moved into the sunshine state 👟💙❕🌊 @ Florida https://t.co/3s17pbjnto",Wed Oct 06 14:51:59 +0000 2021
1445828659441545200,1410063799206518800,United States,True,"{'type': 'Point', 'coordinates': [38.2525, -85.7554]}","{'type': 'Point', 'coordinates': [-85.7554, 38.2525]}","Hola Otoño...🧡🍁🔥💋  #hellofall 
.
.
📸: @sullivanimages 
Jacket: @nike 
Boots: @fashionnova 
Watch: @bebe 
.
#bootseason #fallcolors🍁🍂 #instafashionista #lunabae💋 @ Louisville, Kentucky https://t.co/KlPn41vLcb",Wed Oct 06 19:09:49 +0000 2021
1446440251912769500,62662024,NYC ,True,"{'type': 'Point', 'coordinates': [40.7779, -73.9675]}","{'type': 'Point', 'coordinates': [-73.9675, 40.7779]}","@starbucks.stories @starbucks @hellskitchennyc @nike @ Manhattan, New York https://t.co/fl3oj0lzrQ",Fri Oct 08 11:40:04 +0000 2021
1446457698275537000,24836531,"Colorado Springs, CO",True,"{'type': 'Point', 'coordinates': [38.96871257, -104.7458821]}","{'type': 'Point', 'coordinates': [-104.7458821, 38.96871257]}",#run #runmizelrun ❤️⛳️🏌🏻‍♂️🦚♥️ @nike @nikegolf @nikerunning @ Lifetime Fitness https://t.co/NMOQHUrlyf,Fri Oct 08 12:49:23 +0000 2021
1446496358551097300,240356847,Miami,True,"{'type': 'Point', 'coordinates': [25.73199504, -80.33084501]}","{'type': 'Point', 'coordinates': [-80.33084501, 25.73199504]}","By doing what you love, you inspire &amp; awaken the hearts of others.
#thesweatlife
#coachlikeachampion
#teamSOUL
@crossfitsoul
@lululemon @ CrossFit Soul https://t.co/IbLnSIHznv",Fri Oct 08 15:23:01 +0000 2021
1446509915619668000,1043911579211886600,"Pembroke Pines, FL",True,"{'type': 'Point', 'coordinates': [26.18437, -80.10892]}","{'type': 'Point', 'coordinates': [-80.10892, 26.18437]}",Gibbons Homecoming Game @cardinalgibbonsfootball   @cghsfl   @adidas   @adidasfootball   #nikon   #nikonphotography   #nikond6   #nikkor @ Cardinal Gibbons High School FTL https://t.co/HrWYllJoXc,Fri Oct 08 16:16:53 +0000 2021
1446559765824483300,2336353748,"Bay Area, CA ",True,"{'type': 'Point', 'coordinates': [37.94938135, -122.5378316]}","{'type': 'Point', 'coordinates': [-122.5378316, 37.94938135]}",Sunset at the creek on my 108th @Nike Run Club 5k 🏃‍♀️last night. Auspicious # for Navratri. 🕉 #sunset #run #nikerunclub #workout #fitness #bayarea #california #navratri #nofilter @ Creekside Park https://t.co/wjmlZUIhpC,Fri Oct 08 19:34:58 +0000 2021
1446839074409656300,109745686,"Gainesville, FL",True,"{'type': 'Point', 'coordinates': [29.65579721, -82.4796151]}","{'type': 'Point', 'coordinates': [-82.4796151, 29.65579721]}",3.25 mi🏃‍♂️ and 1.09 mi 😎 ⬇️ walk. 72 degrees and ☀️. #workout #motivation #run #running #5ktraining #10ktraining #chubsternationfriday #kiltedkarafa @chubbies #runningshorts @nike #runningtank @saucony #runningshoes https://t.co/Oc3GM9Q8yu,Sat Oct 09 14:04:50 +0000 2021
1446915022425370600,273204025,"Dallas, TX",True,"{'type': 'Point', 'coordinates': [32.72091, -96.83393]}","{'type': 'Point', 'coordinates': [-96.83393, 32.72091]}",Bicep Curls sporting my new Nike Skull Cap. They match my weightlifting shoes! @kaepernick7 @nike @inov_8 @harbingerfitness @therock @usmc_gear @ LA Fitness https://t.co/OZgGWMqe1V,Sat Oct 09 19:06:38 +0000 2021
1446938173737775000,107618106,Maine,True,"{'type': 'Point', 'coordinates': [41.883222, -87.632496]}","{'type': 'Point', 'coordinates': [-87.632496, 41.883222]}","Tomorrow morning the battle begins on streets of @chimarathon with @galenruppofficial ready to rumble @nike @nbcsports @wmmajors #chicagomarathon #worldmarathonmajors #heavyweight division @ Chicago, Illinois https://t.co/f9gcPY9sXe",Sat Oct 09 20:38:38 +0000 2021
1446999346185003000,159728252,"Mill Creek, WA  98102",True,"{'type': 'Point', 'coordinates': [47.8572, -122.22039]}","{'type': 'Point', 'coordinates': [-122.22039, 47.8572]}","Stoked for these! @adidas Boost! @uw_football @uwathletics #BowDown @ Mill Creek, Washington https://t.co/CqYs3c4FEC",Sun Oct 10 00:41:42 +0000 2021
1447068513500291000,32739519,"Philadelphia, PA",True,"{'type': 'Point', 'coordinates': [39.9527, -75.1651]}","{'type': 'Point', 'coordinates': [-75.1651, 39.9527]}","#sneakers #sneakerhead #kicks #moto #bikelife #motolife #youngboss #ojv @adidasoriginals @adidas @ Philadelphia, Pennsylvania https://t.co/xyBH1PXabg",Sun Oct 10 05:16:33 +0000 2021
1447206752001351700,24836531,"Colorado Springs, CO",True,"{'type': 'Point', 'coordinates': [38.97269196, -104.77615148]}","{'type': 'Point', 'coordinates': [-104.77615148, 38.97269196]}",#runmizelrun #sunday @nike @nikegolf @titleist @mizunogolfnorthamerica ❤️⛳️🏌🏻‍♂️🦚♥️🏔 @ Pine Creek Golf Club https://t.co/zNOOwm2yYS,Sun Oct 10 14:25:52 +0000 2021
1447333116406861800,1043911579211886600,"Pembroke Pines, FL",True,"{'type': 'Point', 'coordinates': [26.18437, -80.10892]}","{'type': 'Point', 'coordinates': [-80.10892, 26.18437]}",Gibbons Football - Touchdown  @cardinalgibbonsfootball   @cghsfl   @adidas  @adidasfootball   #nikon   #nikonphotography   #nikond6   #nikon400mmf28 @ Cardinal Gibbons High School FTL https://t.co/sxj0wmj6yk,Sun Oct 10 22:47:59 +0000 2021
1447316601238327300,364017179,Orange County,True,"{'type': 'Point', 'coordinates': [33.67, -117.78]}","{'type': 'Point', 'coordinates': [-117.78, 33.67]}","Who buys $120 Jordans for $20?!? This guy right here!! Thank you @nike @outletssc @jumpman23 @ Orange County, California https://t.co/dgUWKHJYkl",Sun Oct 10 21:42:22 +0000 2021
1447359616195641300,240356847,Miami,True,"{'type': 'Point', 'coordinates': [25.73199504, -80.33084501]}","{'type': 'Point', 'coordinates': [-80.33084501, 25.73199504]}","CrossFit Level 2
Neglecting mediocrity and sharpening our craft with this great group of coaches.
#thesweatlife
#teamSOUL
@crossfitsoul 
@crossfittraining 
@lululemon @ CrossFit Soul https://t.co/VAihuZe6WC",Mon Oct 11 00:33:17 +0000 2021
1447334875158220800,1043911579211886600,"Pembroke Pines, FL",True,"{'type': 'Point', 'coordinates': [26.18437, -80.10892]}","{'type': 'Point', 'coordinates': [-80.10892, 26.18437]}",Gibbons Homecoming with a Big visit by @troystellatoo  Alumini and @clemsonfb   @cardinalgibbonsfootball   @cghsfl   @adidas   @adidasfootball   #nikon   #nikonphotography   #nikond6   #nikkor https://t.co/zO89nnyQ3E,Sun Oct 10 22:54:59 +0000 2021
1447414922497908700,32739519,"Philadelphia, PA",True,"{'type': 'Point', 'coordinates': [40.00006441, -75.15746621]}","{'type': 'Point', 'coordinates': [-75.15746621, 40.00006441]}",#sneakerhead #moto #sneakers #bikelife #youngboss #rider @nike @ North Side of Philly https://t.co/xtEiiBGegi,Mon Oct 11 04:13:03 +0000 2021
1447551255182655500,260208105,N 42°57' 0'' / W 78°52' 0'',True,"{'type': 'Point', 'coordinates': [42.9047, -78.8494]}","{'type': 'Point', 'coordinates': [-78.8494, 42.9047]}","Dear Nike Company…
@joshallenqb @nike #airallen #leaps #gotjumps #billsbyabillion @ Buffalo, New York https://t.co/hN1YIcwIgf",Mon Oct 11 13:14:48 +0000 2021
1447625650764845000,23583073,In A Glass Case Of Emotion,True,"{'type': 'Point', 'coordinates': [33.9404307, -118.2215688]}","{'type': 'Point', 'coordinates': [-118.2215688, 33.9404307]}",👀👀👀👀👀👀 https://t.co/7R3xFTVSnH,Mon Oct 11 18:10:25 +0000 2021
1448046301875212300,1898329946,Pluto,True,"{'type': 'Point', 'coordinates': [25.80115248, -80.19960788]}","{'type': 'Point', 'coordinates': [-80.19960788, 25.80115248]}","Custom Bape AF1’s @nike #nike #sneakers #explore #artwork #artist #wynwood #shoes #custom #custommade #blackowned @ Wynwood Walls &amp; Art District, Miami https://t.co/KO1p6gCBtu",Tue Oct 12 22:01:56 +0000 2021
1448052947531731000,32739519,"Philadelphia, PA",True,"{'type': 'Point', 'coordinates': [40.035359, -75.021204]}","{'type': 'Point', 'coordinates': [-75.021204, 40.035359]}",#snkrskickcheck @nike #sneakerhead #sneakers #kicks #moto #biker #bikelife #youngboss @ Holmesburg https://t.co/itUntojKvW,Tue Oct 12 22:28:20 +0000 2021
1448093871167115300,55568071,Darrenbrand@gmail.com ,True,"{'type': 'Point', 'coordinates': [35.22694444, -80.84333333]}","{'type': 'Point', 'coordinates': [-80.84333333, 35.22694444]}","Man listen … if you know me …. You already know this is CRAZY !!!! 

So honored to be part of @nike and team #YardRunners !!! 

I just do dope shit and stay out the way 

@nikesportswear 
@2stepsahead__ 
@3rwp 
#HBCU https://t.co/5SVh0l1u8i",Wed Oct 13 01:10:57 +0000 2021
1448091536768503800,240356847,Miami,True,"{'type': 'Point', 'coordinates': [25.73199504, -80.33084501]}","{'type': 'Point', 'coordinates': [-80.33084501, 25.73199504]}","PVC Snatch Drills 
I’m a firm believer that the sharpening of technique and mechanics for the lifts starts with how you move a PVC. 
#thesweatlife 
#teamSOUL
@crossfitsoul 
@teamsoul 
 @lululemon @ CrossFit Soul https://t.co/Hn9VfuD6wy",Wed Oct 13 01:01:41 +0000 2021
1448247242935074800,255415396,United States,True,"{'type': 'Point', 'coordinates': [35.78407723, -78.67159566]}","{'type': 'Point', 'coordinates': [-78.67159566, 35.78407723]}",🐺🐾 @adidas x @ncstate /// @ NC State University https://t.co/lELiSdGyC0,Wed Oct 13 11:20:24 +0000 2021
1448300878255964200,202556666,Philly and Ormond Beach FL,True,"{'type': 'Point', 'coordinates': [29.28893, -81.0463]}","{'type': 'Point', 'coordinates': [-81.0463, 29.28893]}","Tennis Time;
@babolat racket.
@adidas shoes
@nikesportswear tennis shorts
#nosocks
@phltennisclub t-shirt
#phillystyle 
#theexperience @ Ormond Beach Tennis Center https://t.co/UdKcgAd8F9",Wed Oct 13 14:53:32 +0000 2021
1448384868648304600,298893416,"California, USA",True,"{'type': 'Point', 'coordinates': [33.6778, -116.2953]}","{'type': 'Point', 'coordinates': [-116.2953, 33.6778]}","Chasing Greatness 🙌🏿💙🚨
.
.
. 
Photo Credit 📸: @deckersview_
.
.
@weballsports @nike @usnikefootball @kbandstraining @hydroflask @cutterssports @ La Quinta, California https://t.co/aTwzUV3sIc",Wed Oct 13 20:27:17 +0000 2021
1448415047345131500,631176278,3185 W. Siebenthaler Ave,True,"{'type': 'Point', 'coordinates': [39.79927963, -84.23922525]}","{'type': 'Point', 'coordinates': [-84.23922525, 39.79927963]}",@nike Joggers are in they will not last long!! @citygear @citygearnwest108 @citygeardistrict16in #citygear #citygearstyle #citygearfresh #citygearheat #citygearnwest108 @ City Gear https://t.co/NJsj8Mis5P,Wed Oct 13 22:27:12 +0000 2021
1449021023597338600,71606349,"Georgia, USA",True,"{'type': 'Point', 'coordinates': [32.184, -80.7197]}","{'type': 'Point', 'coordinates': [-80.7197, 32.184]}","If imma be tardy at least imma be fashionably late💁🏾‍♀️😎

#NoWaistNoCase🤐

Dress by @boohoo 
Fishnets by @torrid 
Air Force 1s by @nike @ Hilton Head Island, South Carolina https://t.co/NPCznAf27f",Fri Oct 15 14:35:08 +0000 2021
1449023540632727600,186907866,"Seattle
",True,"{'type': 'Point', 'coordinates': [45.50715, -122.82844]}","{'type': 'Point', 'coordinates': [-122.82844, 45.50715]}",Nice little jog around @nike this morning. 🤯 I can’t believe I get to work here. Somebody wake me up. #whq @ Nike World Headquarters https://t.co/i8yGO3pxYw,Fri Oct 15 14:45:08 +0000 2021
1449144777857896400,1038678013,ℓινιи' ιи α ∂яєαм✨ || aтl вαву,True,"{'type': 'Point', 'coordinates': [34.21094451, -84.14456601]}","{'type': 'Point', 'coordinates': [-84.14456601, 34.21094451]}",oh snap new hpf merch got me like🤩 @horsepower.fitness @lululemon @nobull // 10.15.21 @ Horsepower Fitness https://t.co/wDOLOtWHhh,Fri Oct 15 22:46:53 +0000 2021
1449140161779048400,35996160,"Los Angeles, CA",True,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","{'type': 'Point', 'coordinates': [-122.419, 37.7793]}","“Failure’s not an option. It’s a step” ——@nike #AD By @errickasumatra 

📸: @mattsdemise 
💚: #styledbyerrickasumatra @ San Francisco, California https://t.co/20g8qTlnqW",Fri Oct 15 22:28:32 +0000 2021
1449452451640189000,35996160,"Los Angeles, CA",True,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","{'type': 'Point', 'coordinates': [-122.419, 37.7793]}","Start unknown. 
Finish unforgettable.
@nike + @alealimay #AD by @errickasumatra 💚

📸: @mattsdemise 
#styledbyerrickasumatra @ San Francisco, California https://t.co/TgPVmKbpgc",Sat Oct 16 19:09:28 +0000 2021
1449511871703289900,35885975,Milw WI 414 San Antonio 210   ,True,"{'type': 'Point', 'coordinates': [29.4167, -98.5]}","{'type': 'Point', 'coordinates': [-98.5, 29.4167]}","#woft #kotd I'm not a Lakers fan at all...but I love Lebron 8s and this ""Lakers"" colorway was a must have!!!

👟: @nike @kingjames VIII ""Lakers"" @ San Antonio, Texas https://t.co/AjfyTeKn74",Sat Oct 16 23:05:35 +0000 2021
1449537175901646800,22239602,Instagram: CEJones01,True,"{'type': 'Point', 'coordinates': [34.18458621, -84.08600807]}","{'type': 'Point', 'coordinates': [-84.08600807, 34.18458621]}","Before &amp; After 
Finally cleaned… Now I just need more containers 🤦🏾‍♂️ I’ve tried but I just can’t quit!! 

#sknrskickcheck @nike @adidas @saucony @kswiss @newbalance @ewingathletics @asics @reebok @jumpman23 @pony https://t.co/4qF8UZu6YS",Sun Oct 17 00:46:08 +0000 2021
1449560218958979000,35996160,"Los Angeles, CA",True,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","{'type': 'Point', 'coordinates': [-122.419, 37.7793]}","Earned. Not Given! 💫

@nike #AD by @errickasumatra Featuring @alealimay @jumpman23 

📸: @mattsdemise 
💚: #styledbyerrickasumatra @ San Francisco, California https://t.co/P2v8BvM14J",Sun Oct 17 02:17:42 +0000 2021
1449807314882547700,40960244,"Long Beach, CA",True,"{'type': 'Point', 'coordinates': [34.13432955, -118.32193315]}","{'type': 'Point', 'coordinates': [-118.32193315, 34.13432955]}",Sunrise Griffith Park miles with my fast lady @tryfit  Perfect start to my Sunday👍. @lululemon @arunningexperienceclub @tribelongbeach @hoka @spring_energy #ultrarunning #bayshoretri @ Hollywood Sign https://t.co/6pybTejSSa,Sun Oct 17 18:39:34 +0000 2021
1449828408658210800,30085825,N 35°57' 0'' / W 78°48' 0'',True,"{'type': 'Point', 'coordinates': [34.08967218, -118.38503748]}","{'type': 'Point', 'coordinates': [-118.38503748, 34.08967218]}",Amazing day today at WELLNESS RECESS!! thank you @naturemadevitamins and @iamwellandgood for having me!!! And special thanks to @msjeanettejenkins for an amazing workout!!!! Fit: @lululemon https://t.co/ssap7D18ED,Sun Oct 17 20:03:23 +0000 2021
1449838102680375300,32739519,"Philadelphia, PA",True,"{'type': 'Point', 'coordinates': [40.035359, -75.021204]}","{'type': 'Point', 'coordinates': [-75.021204, 40.035359]}",#snkrskickcheck @nike #sneakerhead #sneakers #moto #bikerlife #bikelife #youngboss @ Holmesburg https://t.co/9b6OwfjJJt,Sun Oct 17 20:41:55 +0000 2021
1449901471630250000,89863011,"Los Angeles, CA",True,"{'type': 'Point', 'coordinates': [45.50715, -122.82844]}","{'type': 'Point', 'coordinates': [-122.82844, 45.50715]}",…”your greatest enemy is your ‘inner me’; it’s the conversation you have in your mind..” - @jasonmayden @nike #CosmicStudiosPDX #FerrariMinds #RainTodayRainTomorrow #ItsGonnaRain #bringmesomechocolatesoup 🌎 https://t.co/5Ct5iiNFVu,Mon Oct 18 00:53:43 +0000 2021
1449906759053811700,1043911579211886600,"Pembroke Pines, FL",True,"{'type': 'Point', 'coordinates': [26.37545356, -80.10168314]}","{'type': 'Point', 'coordinates': [-80.10168314, 26.37545356]}","Cardinal Gibbons - 1 Play, 1 Group, 1 Team, 1 Nation, 1 Goal…. @cardinalgibbonsfootball   @cghsfl   @adidas   @adidasfootball   #nikon   #nikonphotography   #nikond6   #nikkor @ FAU Stadium https://t.co/MMaRy5rdWi",Mon Oct 18 01:14:43 +0000 2021
1449972424750084000,1287034205944156200,"Houston, TX",True,"{'type': 'Point', 'coordinates': [45.42234728, -122.7888485]}","{'type': 'Point', 'coordinates': [-122.7888485, 45.42234728]}","no limit to where I can take it…

#snkrskickcheck @nike @jumpman23 @ Selfie Wrld Pdx https://t.co/7YGWA2Jsuk",Mon Oct 18 05:35:39 +0000 2021
1450167599799718000,2846968604,"New York, NY",True,"{'type': 'Point', 'coordinates': [40.71270142, -74.00589108]}","{'type': 'Point', 'coordinates': [-74.00589108, 40.71270142]}",Wicked Games; with @praiselevii #photography @nikkokefalas #mensfashion #mensstyle #malemodel @soulartistmgmt @umodelsnyc #mensoutfit #streetstyle #phrographer #visualartist #nikkokefalas #athletics @adidas https://t.co/veaTuLsNFW,Mon Oct 18 18:31:13 +0000 2021
1450247426930057200,32739519,"Philadelphia, PA",True,"{'type': 'Point', 'coordinates': [40.035359, -75.021204]}","{'type': 'Point', 'coordinates': [-75.021204, 40.035359]}",#snkrskickcheck @nike #sneakerhead #sneakers #kicks #moto #bikelife #youngboss #rider @ Holmesburg https://t.co/qV8qBnUKhf,Mon Oct 18 23:48:25 +0000 2021
1450271854179111000,204699292,philly ,True,"{'type': 'Point', 'coordinates': [40.05741988, -75.14318774]}","{'type': 'Point', 'coordinates': [-75.14318774, 40.05741988]}",@nike  #ldwaffle @ Uptown https://t.co/3wxmv3K0XN,Tue Oct 19 01:25:29 +0000 2021
1450470779909464000,631176278,3185 W. Siebenthaler Ave,True,"{'type': 'Point', 'coordinates': [39.79927963, -84.23922525]}","{'type': 'Point', 'coordinates': [-84.23922525, 39.79927963]}",New White and Orange @nike AF1 low available now in Men sizes @citygear @citygeardistrict16in @citygearnwest108 #citygear #citygearkicks #citygearstyle #citygearstyle #citygearheat #citygearnwest108 @ City Gear https://t.co/tgm5YJYQr4,Tue Oct 19 14:35:57 +0000 2021
1450523295757914000,631176278,3185 W. Siebenthaler Ave,True,"{'type': 'Point', 'coordinates': [39.79927963, -84.23922525]}","{'type': 'Point', 'coordinates': [-84.23922525, 39.79927963]}",Women’s @nike #airmax97 available now in store @citygearnwest108 @citygear @citygeardistrict16in #citygear #citygearkicks #citygearheat #citygearstyle #womensairmax97 #citygearnwest108 #citygearqueen @ City Gear https://t.co/q0Q9GQByHh,Tue Oct 19 18:04:37 +0000 2021
1450602945872076800,240356847,Miami,True,"{'type': 'Point', 'coordinates': [25.7318735, -80.260023]}","{'type': 'Point', 'coordinates': [-80.260023, 25.7318735]}","RISE UP.
WISE UP.
EYES UP.
#teamSOUL
#thesweatlife
@crossfitsoul 
@lululemon 
📸: @gabriellepeige @ Shops at Merrick Park https://t.co/ANFIQjnk52",Tue Oct 19 23:21:07 +0000 2021
1451174027234480000,24836531,"Colorado Springs, CO",True,"{'type': 'Point', 'coordinates': [38.97269196, -104.77615148]}","{'type': 'Point', 'coordinates': [-104.77615148, 38.97269196]}",#runmizelrun ⛳️🏌🏻‍♂️ @nike @adidas @apple @pinecreekgc @ Pine Creek Golf Club https://t.co/ecxOOVTA6k,Thu Oct 21 13:10:24 +0000 2021
1451220061495124000,269534866,"Dallas, TX ",True,"{'type': 'Point', 'coordinates': [32.93625, -96.811134]}","{'type': 'Point', 'coordinates': [-96.811134, 32.93625]}","It’s been a few weeks since I’ve bought a pair 
Of kicks… @nike ain’t been dropping nothing",Thu Oct 21 16:13:19 +0000 2021
1451242426467815400,16274657,"San Bruno, CA",True,"{'type': 'Point', 'coordinates': [37.6253, -122.425]}","{'type': 'Point', 'coordinates': [-122.425, 37.6253]}","It’s raining &amp; that means breakout the sneaker boots. Been sitting on these for a couple years, cuz there hasn’t been rain! @nike #nike #sneakerboots #rain @goretexna #wearyourshoes https://t.co/wFybZHdmFh",Thu Oct 21 17:42:11 +0000 2021
1451355979795374000,40960244,"Long Beach, CA",True,"{'type': 'Point', 'coordinates': [33.79945185, -118.16561401]}","{'type': 'Point', 'coordinates': [-118.16561401, 33.79945185]}",Full moon miles with the hill master @qhudsonhornet  Putting in the work for his first ultra👍.  @runcatalina @arunningexperienceclub @hoka @lululemon #ultrarunning @ Signal Hill  - Hilltop Park https://t.co/YUaTUqn8ku,Fri Oct 22 01:13:25 +0000 2021
1451596337921863700,29935413,San Francisco,True,"{'type': 'Point', 'coordinates': [36.83893357, -119.76224809]}","{'type': 'Point', 'coordinates': [-119.76224809, 36.83893357]}",just keep going🙁 #tgif #friyay #work #mood #positivevibes #attitude #runway #radiationtherapist #essentialworkers #caregiver #strut #fresno @wearfigs @nike @ Fresno cCARE Cancer Center https://t.co/cFz18mNY4X,Fri Oct 22 17:08:30 +0000 2021
1451664182475214800,132433142,"The Bay Area, California",True,"{'type': 'Point', 'coordinates': [37.8029, -122.2721]}","{'type': 'Point', 'coordinates': [-122.2721, 37.8029]}","“This is #StraightToFeet who this?” @thesocialstatus @nike @true_sf @true_oakland 🍓🥛🍓🥛🍓🥛 @ Oakland, California https://t.co/vCExRjqguu",Fri Oct 22 21:38:06 +0000 2021
1451697412737802200,29935413,San Francisco,True,"{'type': 'Point', 'coordinates': [36.7707304, -119.71926852]}","{'type': 'Point', 'coordinates': [-119.71926852, 36.7707304]}",#vegas bound✈️ #edc #weekendvibes #mood #muchneeded #whathappensinvegas #relaxation #recharge @louisvuitton @nike @ Fresno Yosemite International Airport https://t.co/bYZ5YRZipZ,Fri Oct 22 23:50:09 +0000 2021
1451762940697321500,32739519,"Philadelphia, PA",True,"{'type': 'Point', 'coordinates': [39.984473, -75.127547]}","{'type': 'Point', 'coordinates': [-75.127547, 39.984473]}",#snkrskickcheck @nike #sneakerhead #kicks #moto #bikelife #sneakers #rider #youngboss #hustle @ East Kensington https://t.co/NeDW6P4GzH,Sat Oct 23 04:10:32 +0000 2021
1451988069947748400,127648730,notforsale,True,"{'type': 'Point', 'coordinates': [33.9158334, -117.4418098]}","{'type': 'Point', 'coordinates': [-117.4418098, 33.9158334]}",@nike x @cactusplantfleamarket.xyz ➿ @ In-N-Out Burger https://t.co/736jQKV86E,Sat Oct 23 19:05:07 +0000 2021
1452255482337452000,40960244,"Long Beach, CA",True,"{'type': 'Point', 'coordinates': [30.2677, -97.7475]}","{'type': 'Point', 'coordinates': [-97.7475, 30.2677]}","Early training with @hagaamy ‘s husband on the Austin river trails.  Positive start to a big day👍 @lululemon @hoka @arunningexperienceclub @tribelongbeach @spring_energy @ Austin, Texas https://t.co/ftk0xC78xd",Sun Oct 24 12:47:43 +0000 2021
1452343888144896000,3818771,Western NY & Others,True,"{'type': 'Point', 'coordinates': [42.9145378, -78.7616059]}","{'type': 'Point', 'coordinates': [-78.7616059, 42.9145378]}","Bought a pair of 9’ shorts because they were the only ones left &amp; some guy also was looking for a similar camodesign (at @lululemon athletica in Buffalo, NY) https://t.co/mVvzpDV8c9",Sun Oct 24 18:39:00 +0000 2021
1452433823464149000,227458722,Houston,True,"{'type': 'Point', 'coordinates': [29.75105494, -95.36214276]}","{'type': 'Point', 'coordinates': [-95.36214276, 29.75105494]}","Ending the evening watching those @houstonrockets with my favorite girls!

Cap: @toxicapparelusa by @toxicmeech

Glasses &amp; Purse: @gucci 
 
Shoes: @nike

Lipstick: RubyWoo by @maccosmetics https://t.co/ZQjZZ1Tc6O",Mon Oct 25 00:36:23 +0000 2021
1452674915023327200,17965421,New York City,True,"{'type': 'Point', 'coordinates': [40.72980111, -73.83419496]}","{'type': 'Point', 'coordinates': [-73.83419496, 40.72980111]}","@kith x @nike Basketball Court, in Queens, now open to the public. 🏀 @ Triassic Playground https://t.co/hEPKGi2jpq",Mon Oct 25 16:34:23 +0000 2021
1453025279413260300,24836531,"Colorado Springs, CO",True,"{'type': 'Point', 'coordinates': [38.97269196, -104.77615148]}","{'type': 'Point', 'coordinates': [-104.77615148, 38.97269196]}",500!!! Keep running Mizel!  😃 #runmizelrun ❤️⛳️🏌🏻‍♂️🦚 #run @adidasgolf @adidas @adidasoriginals @apple #birdie @ Pine Creek Golf Club https://t.co/fGxNxg74mu,Tue Oct 26 15:46:37 +0000 2021
1453062259689853000,390135305,United States,True,"{'type': 'Point', 'coordinates': [40.7779, -73.9675]}","{'type': 'Point', 'coordinates': [-73.9675, 40.7779]}","Started the week with family dinner! I am truly blessed to have such an amazing job, be around such incredible talent, and have such wonderful friends! Love you guys!! @lululemon @getthemirror #thesweatlife #getthemirror https://t.co/gFaT4wcYK5",Tue Oct 26 18:13:33 +0000 2021
1453062013572296700,22152784,"Wilmington, De",True,"{'type': 'Point', 'coordinates': [39.75864043, -75.5470858]}","{'type': 'Point', 'coordinates': [-75.5470858, 39.75864043]}","🐐🐐🐐 @nike just send mine in advance please same size 11 @ The Triangle, Wilmington https://t.co/LrYq1Veabf",Tue Oct 26 18:12:35 +0000 2021
1453175316151738400,26425674,Cedar Crest Golf Course,True,"{'type': 'Point', 'coordinates': [29.75718715, -95.35575986]}","{'type': 'Point', 'coordinates': [-95.35575986, 29.75718715]}",World Series 2021! I'm in the building!!! Thanks @nike! #nikesftaff #Nike #golf #swooh #hermannparkgc #houston #Astros @ Minute Maid Park https://t.co/HndFyi93qz,Wed Oct 27 01:42:48 +0000 2021
1453176390195556400,62647031,"West Orange, NJ",True,"{'type': 'Point', 'coordinates': [40.81485975, -74.21908781]}","{'type': 'Point', 'coordinates': [-74.21908781, 40.81485975]}","I'm at @lululemon athletica in Montclair, NJ https://t.co/tjtd7B6lTs",Wed Oct 27 01:47:04 +0000 2021
1453382435694125000,980044135162839000,"Manhattan, NY",True,"{'type': 'Point', 'coordinates': [40.747149, -73.936101]}","{'type': 'Point', 'coordinates': [-73.936101, 40.747149]}","#checkshirtswag 

New post on 👆🏻https://t.co/tq1wZsy1PE👆🏻 

@baumundpferdgarten @aritzia @adidas @seebychloe 

#artyszka #artyszkainnyc #agnesartych @ Long Island City https://t.co/GnLRHJ4721",Wed Oct 27 15:25:49 +0000 2021
1453743766435778600,76867877,ALL OVER DA WORLD,True,"{'type': 'Point', 'coordinates': [28.13333333, -81.63166667]}","{'type': 'Point', 'coordinates': [-81.63166667, 28.13333333]}",NEXT STOP COSTA RICA 🙏🏾✈️ #DoAir @nike SEND ME MY SPONSORSHIP 😎👑 @ Florida https://t.co/McIhC68LRp,Thu Oct 28 15:21:37 +0000 2021
